sr_no,gender,hue,value,height,physique,color_season,event,wedding_category,location,forecast,date ,top,top_fabric,top_color,top_decor,bottom,bottom_fabric,bottom_color,bottom_decor,dupatta_fabric,dupatta_color,dupatta_decor,hijab_color,shoes,shoes_color,accessories
4787,male,cool,dark,tall,skinny/slim,winter,dawat,nill,islamabad,23,30-06-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4788,male,cool,dark,tall,skinny/slim,winter,dawat,nill,islamabad,20,10-11-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4789,male,cool,dark,tall,skinny/slim,winter,dawat,nill,islamabad,20,10-11-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4790,male,cool,dark,tall,skinny/slim,winter,dawat,nill,islamabad,20,10-11-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4791,male,cool,dark,tall,skinny/slim,winter,dawat,nill,islamabad,20,10-11-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4792,male,cool,dark,tall,skinny/slim,winter,dawat,nill,islamabad,38,17-09-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4793,male,cool,dark,tall,skinny/slim,winter,dawat,nill,islamabad,38,17-09-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4794,male,cool,dark,tall,skinny/slim,winter,dawat,nill,islamabad,38,17-09-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4795,male,cool,dark,tall,skinny/slim,winter,dawat,nill,islamabad,38,17-09-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4796,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,14,14-11-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4797,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,14,14-11-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4798,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,14,14-11-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4799,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,14,14-11-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4800,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,25,19-01-25,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4801,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,25,19-01-25,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4802,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,25,19-01-25,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4803,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,25,19-01-25,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4804,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,31,20-04-25,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4805,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,31,20-04-25,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4806,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,31,20-04-25,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4807,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,31,20-04-25,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4808,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,25,19-02-25,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4809,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,25,19-02-25,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4810,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,25,19-02-25,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4811,male,cool,dark,tall,skinny/slim,winter,office/uni,nill,islamabad,25,19-02-25,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4812,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,40,08-07-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4813,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,40,08-07-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4814,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,40,08-07-24,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4815,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,40,08-07-24,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4816,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,38,23-03-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4817,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,38,23-03-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4818,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,38,23-03-25,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4819,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,38,23-03-25,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4820,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,19,24-01-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4821,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,19,24-01-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4822,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,19,24-01-25,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4823,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,19,24-01-25,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4824,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,30,01-01-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4825,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,30,01-01-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4826,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,30,01-01-25,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4827,male,cool,dark,tall,chubby/obese,winter,wedding,mehndi,islamabad,30,01-01-25,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4828,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,37,18-02-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4829,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,37,18-02-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4830,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,37,18-02-25,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4831,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,37,18-02-25,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4832,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,17,05-07-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4833,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,17,05-07-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4834,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,17,05-07-24,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4835,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,17,05-07-24,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4836,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,19,11-03-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4837,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,19,11-03-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4838,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,19,11-03-25,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4839,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,19,11-03-25,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4840,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,32,22-02-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4841,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,32,22-02-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4842,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,32,22-02-25,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4843,male,cool,dark,tall,chubby/obese,winter,wedding,barat,islamabad,32,22-02-25,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4844,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,37,09-11-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4845,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,37,09-11-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4846,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,37,09-11-24,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4847,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,37,09-11-24,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4848,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,29,29-09-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4849,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,29,29-09-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4850,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,29,29-09-24,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4851,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,29,29-09-24,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4852,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,37,04-01-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4853,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,37,04-01-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4854,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,37,04-01-25,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4855,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,37,04-01-25,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4856,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,15,02-11-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4857,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,15,02-11-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4858,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,15,02-11-24,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4859,male,cool,dark,tall,chubby/obese,winter,wedding,walima,islamabad,15,02-11-24,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,khussa,brown,nill
4860,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,27,06-11-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4861,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,27,06-11-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4862,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,27,06-11-24,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4863,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,27,06-11-24,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4864,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,37,13-09-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4865,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,37,13-09-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4866,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,37,13-09-24,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4867,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,37,13-09-24,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4868,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,13,07-03-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4869,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,13,07-03-25,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4870,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,13,07-03-25,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4871,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,13,07-03-25,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4872,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,36,29-08-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4873,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,36,29-08-24,kurta,cotton,gray,embellishments,shalwar,cotton,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4874,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,36,29-08-24,kurta,linen,gray,embellishments,shalwar,linen,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4875,male,cool,dark,tall,chubby/obese,winter,eid,nill,islamabad,36,29-08-24,kurta,wool,gray,embellishments,shalwar,wool,gray,embellishments,nill,nill,nill,nill,shoes,black,nill
4876,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,14,17-02-25,kurta,cotton,gray,embroidery,shalwar,cotton,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4877,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,14,17-02-25,kurta,cotton,gray,embroidery,shalwar,cotton,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4878,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,14,17-02-25,kurta,linen,gray,embroidery,shalwar,linen,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4879,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,14,17-02-25,kurta,wool,gray,embroidery,shalwar,wool,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4880,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,15,30-05-24,kurta,cotton,gray,embroidery,shalwar,cotton,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4881,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,15,30-05-24,kurta,cotton,gray,embroidery,shalwar,cotton,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4882,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,15,30-05-24,kurta,linen,gray,embroidery,shalwar,linen,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4883,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,15,30-05-24,kurta,wool,gray,embroidery,shalwar,wool,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4884,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,21,23-01-25,kurta,cotton,gray,embroidery,shalwar,cotton,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4885,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,21,23-01-25,kurta,cotton,gray,embroidery,shalwar,cotton,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4886,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,21,23-01-25,kurta,linen,gray,embroidery,shalwar,linen,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4887,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,21,23-01-25,kurta,wool,gray,embroidery,shalwar,wool,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4888,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,24,08-07-24,kurta,cotton,gray,embroidery,shalwar,cotton,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4889,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,24,08-07-24,kurta,cotton,gray,embroidery,shalwar,cotton,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4890,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,24,08-07-24,kurta,linen,gray,embroidery,shalwar,linen,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4891,male,cool,dark,tall,chubby/obese,winter,party,nill,islamabad,24,08-07-24,kurta,wool,gray,embroidery,shalwar,wool,gray,embroidery,nill,nill,nill,nill,shoes,black,nill
4892,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,24,13-06-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4893,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,24,13-06-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4894,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,24,13-06-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4895,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,24,13-06-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4896,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,28,20-09-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4897,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,28,20-09-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4898,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,28,20-09-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4899,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,28,20-09-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4900,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,30,04-06-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4901,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,30,04-06-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4902,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,30,04-06-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4903,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,30,04-06-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4904,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,37,27-02-25,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4905,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,37,27-02-25,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4906,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,37,27-02-25,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4907,male,cool,dark,tall,chubby/obese,winter,dawat,nill,islamabad,37,27-02-25,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4908,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,39,04-06-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4909,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,39,04-06-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4910,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,39,04-06-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4911,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,39,04-06-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4912,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,17,03-08-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4913,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,17,03-08-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4914,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,17,03-08-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4915,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,17,03-08-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4916,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,30,20-10-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4917,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,30,20-10-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4918,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,30,20-10-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4919,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,30,20-10-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4920,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,34,13-07-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4921,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,34,13-07-24,kurta,cotton,gray,print,shalwar,cotton,gray,print,nill,nill,nill,nill,shoes,black,nill
4922,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,34,13-07-24,kurta,linen,gray,print,shalwar,linen,gray,print,nill,nill,nill,nill,shoes,black,nill
4923,male,cool,dark,tall,chubby/obese,winter,office/uni,nill,islamabad,34,13-07-24,kurta,wool,gray,print,shalwar,wool,gray,print,nill,nill,nill,nill,shoes,black,nill
4924,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,37,13-05-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4925,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,37,13-05-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4926,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,37,13-05-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4927,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,37,13-05-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4928,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,40,31-08-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4929,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,40,31-08-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4930,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,40,31-08-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4931,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,40,31-08-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
